app;method;trace;source
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.appsflyer.AppsFlyerLibCore,com.appsflyer.AppsFlyerLibCore,com.appsflyer.AppsFlyerLibCore$b,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,com.appsflyer.AFExecutor$5$1,java.lang.Thread;192.168.0.113:41918
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.appsflyer.AppsFlyerLibCore,com.appsflyer.AppsFlyerLibCore,com.appsflyer.AppsFlyerLibCore$b,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,com.appsflyer.AFExecutor$5$1,java.lang.Thread;192.168.0.113:41918
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41922
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41930
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41920
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41928
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41934
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41932
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41922
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41928
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41934
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41930
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41920
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41932
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41936
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41936
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41938
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41938
